Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationNatCode,AirQualityStationEoICode,AirQualityStationArea,SamplingPoint,SamplingProcess,Sample,BuildingDistance,EquivalenceDemonstrated,InletHeight,KerbDistance,MeasurementEquipment,MeasurementType,MeasurementMethod,AirPollutantCode,AirPollutant,AirQualityStationType,Projection,Longitude,Latitude,Altitude
AT,AT.0008.20.AQ,NET.01,STA.01.0001,010001,AT10001,suburban,SPO.01.0001.65188.6001.1,SPP.01.0001.65188.6001.1.12236,SAM.01.0001.65188.6001.1,-999,yes,4,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/GRIMM EDM 180,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/OPC-CMC,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,PM2.5,background,EPSG:4979,16.528059999999996,47.839999999465924,160
AT,AT.0008.20.AQ,NET.01,STA.01.0001,010001,AT10001,suburban,SPO.01.0001.65188.6001.1,SPP.01.0001.65188.6001.1.11390,SAM.01.0001.65188.6001.1,-999,yes,4,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/GRIMM EDM 180,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/OPC-CMC,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,PM2.5,background,EPSG:4979,16.528059999999996,47.839999999465924,160
AT,AT.0008.20.AQ,NET.01,STA.01.0001,010001,AT10001,suburban,SPO.01.0001.65188.6001.1,SPP.01.0001.65188.6001.1.2539,SAM.01.0001.65188.6001.1,-999,yes,4,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/GRIMM EDM 180,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/OPC-CMC,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,PM2.5,background,EPSG:4979,16.528059999999996,47.839999999465924,160
AT,AT.0008.20.AQ,NET.01,STA.01.0001,010001,AT10001,suburban,SPO.01.0001.65188.6001.1,SPP.01.0001.65188.6001.1.6464,SAM.01.0001.65188.6001.1,-999,yes,4,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/GRIMM EDM 180,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/OPC-CMC,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,PM2.5,background,EPSG:4979,16.528059999999996,47.839999999465924,160
AT,AT.0008.20.AQ,NET.01,STA.01.0001,010001,AT10001,suburban,SPO.01.0001.65507.6001.1,SPP.01.0001.65507.6001.1.3873,SAM.01.0001.65507.6001.1,50,ref,4,40,,active,,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,PM2.5,background,EPSG:4979,16.528059999999996,47.839999999465924,160
AT,AT.0008.20.AQ,NET.01,STA.01.0001,010001,AT10001,suburban,SPO.01.0001.917.7.1,SPP.01.0001.917.7.1.2552,SAM.01.0001.917.7.1,50,ref,4,40,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/APIT400,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/UV-P,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7,O3,background,EPSG:4979,16.528059999999996,47.839999999465924,160
AT,AT.0008.20.AQ,NET.01,STA.01.0001,010001,AT10001,suburban,SPO.01.0001.917.7.1,SPP.01.0001.917.7.1.2551,SAM.01.0001.917.7.1,50,ref,4,40,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/thermo49c,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/UV-P,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7,O3,background,EPSG:4979,16.528059999999996,47.839999999465924,160
AT,AT.0008.20.AQ,NET.01,STA.01.0002,010002,AT10002,rural-regional,SPO.01.0002.3813.1.1,SPP.01.0002.3813.1.1.5906,SAM.01.0002.3813.1.1,15,ref,4,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/horibaAPSA360E,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/UV-FL,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,SO2,background,EPSG:4979,16.20808,47.33940999946505,344
AT,AT.0008.20.AQ,NET.01,STA.01.0002,010002,AT10002,rural-regional,SPO.01.0002.3850.8.1,SPP.01.0002.3850.8.1.5797,SAM.01.0002.3850.8.1,15,ref,4,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/horibaAPNA370,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,NO2,background,EPSG:4979,16.20808,47.33940999946505,344
AT,AT.0008.20.AQ,NET.01,STA.01.0002,010002,AT10002,rural-regional,SPO.01.0002.3851.38.1,SPP.01.0002.3851.38.1.5797,SAM.01.0002.3851.38.1,15,ref,4,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/horibaAPNA370,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/38,NO,background,EPSG:4979,16.20808,47.33940999946505,344
AT,AT.0008.20.AQ,NET.01,STA.01.0002,010002,AT10002,rural-regional,SPO.01.0002.3905.5.1,SPP.01.0002.3905.5.1.11391,SAM.01.0002.3905.5.1,15,yes,4,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/thermo5030SHARP,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/nephelometry_beta,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,PM10,background,EPSG:4979,16.20808,47.33940999946505,344
AT,AT.0008.20.AQ,NET.01,STA.01.0002,010002,AT10002,rural-regional,SPO.01.0002.3905.5.1,SPP.01.0002.3905.5.1.12237,SAM.01.0002.3905.5.1,15,yes,4,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/thermo5030SHARP,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/nephelometry_beta,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,PM10,background,EPSG:4979,16.20808,47.33940999946505,344
AT,AT.0008.20.AQ,NET.01,STA.01.0002,010002,AT10002,rural-regional,SPO.01.0002.3905.5.1,SPP.01.0002.3905.5.1.2544,SAM.01.0002.3905.5.1,15,yes,4,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/thermo5030SHARP,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/nephelometry_beta,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,PM10,background,EPSG:4979,16.20808,47.33940999946505,344
AT,AT.0008.20.AQ,NET.01,STA.01.0002,010002,AT10002,rural-regional,SPO.01.0002.918.7.1,SPP.01.0002.918.7.1.6789,SAM.01.0002.918.7.1,15,ref,4,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/APIT400,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/UV-P,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7,O3,background,EPSG:4979,16.20808,47.33940999946505,344
AT,AT.0008.20.AQ,NET.01,STA.01.0002,010002,AT10002,rural-regional,SPO.01.0002.918.7.1,SPP.01.0002.918.7.1.2554,SAM.01.0002.918.7.1,15,ref,4,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/API400E,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/UV-P,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7,O3,background,EPSG:4979,16.20808,47.33940999946505,344
AT,AT.0008.20.AQ,NET.01,STA.01.0003,010003,AT10003,suburban,SPO.01.0003.14.8.1,SPP.01.0003.14.8.1.5796,SAM.01.0003.14.8.1,-999,ref,4,980,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/horibaAPNA370,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,NO2,background,EPSG:4979,17.070277778000005,48.109166666466436,136
AT,AT.0008.20.AQ,NET.01,STA.01.0003,010003,AT10003,suburban,SPO.01.0003.15.38.1,SPP.01.0003.15.38.1.5796,SAM.01.0003.15.38.1,-999,ref,4,980,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/horibaAPNA370,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/38,NO,background,EPSG:4979,17.070277778000005,48.109166666466436,136
AT,AT.0008.20.AQ,NET.01,STA.01.0003,010003,AT10003,suburban,SPO.01.0003.16.7.1,SPP.01.0003.16.7.1.2555,SAM.01.0003.16.7.1,-999,ref,4,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/thermo49c,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/UV-P,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7,O3,background,EPSG:4979,17.070277778000005,48.109166666466436,136
AT,AT.0008.20.AQ,NET.01,STA.01.0003,010003,AT10003,suburban,SPO.01.0003.16.7.1,SPP.01.0003.16.7.1.2556,SAM.01.0003.16.7.1,-999,ref,4,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/APIT400,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/UV-P,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7,O3,background,EPSG:4979,17.070277778000005,48.109166666466436,136
AT,AT.0008.20.AQ,NET.01,STA.01.0003,010003,AT10003,suburban,SPO.01.0003.17.1.1,SPP.01.0003.17.1.1.6788,SAM.01.0003.17.1.1,-999,ref,4,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/horibaAPSA370,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/UV-FL,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,SO2,industrial,EPSG:4979,17.070277778000005,48.109166666466436,136
AT,AT.0008.20.AQ,NET.01,STA.01.0003,010003,AT10003,suburban,SPO.01.0003.17.1.1,SPP.01.0003.17.1.1.6239,SAM.01.0003.17.1.1,-999,ref,4,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/horibaAPSA360,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/UV-FL,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,SO2,industrial,EPSG:4979,17.070277778000005,48.109166666466436,136
AT,AT.0008.20.AQ,NET.01,STA.01.0003,010003,AT10003,suburban,SPO.01.0003.3903.5.1,SPP.01.0003.3903.5.1.12238,SAM.01.0003.3903.5.1,-999,yes,4,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/thermo5030SHARP,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/nephelometry_beta,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,PM10,background,EPSG:4979,17.070277778000005,48.109166666466436,136
AT,AT.0008.20.AQ,NET.01,STA.01.0003,010003,AT10003,suburban,SPO.01.0003.3903.5.1,SPP.01.0003.3903.5.1.2548,SAM.01.0003.3903.5.1,-999,yes,4,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/thermo5030SHARP,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/nephelometry_beta,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,PM10,background,EPSG:4979,17.070277778000005,48.109166666466436,136
AT,AT.0008.20.AQ,NET.01,STA.01.0003,010003,AT10003,suburban,SPO.01.0003.3903.5.1,SPP.01.0003.3903.5.1.11392,SAM.01.0003.3903.5.1,-999,yes,4,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/thermo5030SHARP,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/nephelometry_beta,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,PM10,background,EPSG:4979,17.070277778000005,48.109166666466436,136
AT,AT.0008.20.AQ,NET.01,STA.01.0007,010007,AT10007,rural,SPO.01.0007.64489.7.1,SPP.01.0007.64489.7.1.7130,SAM.01.0007.64489.7.1,-999,ref,4,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/horibaAPOA370,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/UV-P,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7,O3,background,EPSG:4979,16.647222222200003,47.46527777746526,205
AT,AT.0008.20.AQ,NET.01,STA.01.0007,010007,AT10007,rural,SPO.01.0007.64614.5.1,SPP.01.0007.64614.5.1.12239,SAM.01.0007.64614.5.1,-999,yes,4,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/thermo5030SHARP,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/nephelometry_beta,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,PM10,background,EPSG:4979,16.647222222200003,47.46527777746526,205
AT,AT.0008.20.AQ,NET.01,STA.01.0008,010008,AT10008,rural,SPO.01.0008.66517.7.1,SPP.01.0008.66517.7.1.7051,SAM.01.0008.66517.7.1,-999,ref,4,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/horibaAPOA370,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/UV-P,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7,O3,background,EPSG:4979,16.148271999999995,46.94203599946449,240
AT,AT.0008.20.AQ,NET.01,STA.01.0008,010008,AT10008,rural,SPO.01.0008.66518.5.1,SPP.01.0008.66518.5.1.12240,SAM.01.0008.66518.5.1,-999,yes,4,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/thermo5030SHARP,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/nephelometry_beta,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,PM10,background,EPSG:4979,16.148271999999995,46.94203599946449,240
AT,AT.0008.20.AQ,NET.01,STA.01.0008,010008,AT10008,rural,SPO.01.0008.66520.8.1,SPP.01.0008.66520.8.1.7136,SAM.01.0008.66520.8.1,-999,ref,4,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/horibaAPNA370,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,NO2,background,EPSG:4979,16.148271999999995,46.94203599946449,240
AT,AT.0008.20.AQ,NET.02,STA.02.444,02444,AT20444,rural,SPO.02.444.4959.5012.1,SPP.02.444.4959.5012.1.7082,SAM.02.444.4959.5012.1,23,ref,2,3,,active,,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5012,Pb in PM10,industrial,EPSG:4979,13.701530000000002,46.554199999464025,570
AT,AT.0008.20.AQ,NET.02,STA.02.444,02444,AT20444,rural,SPO.02.444.55723.5018.1,SPP.02.444.55723.5018.1.4065,SAM.02.444.55723.5018.1,23,ref,2,3,,active,,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5018,As in PM10,industrial,EPSG:4979,13.701530000000002,46.554199999464025,570
AT,AT.0008.20.AQ,NET.02,STA.02.444,02444,AT20444,rural,SPO.02.444.55725.5014.1,SPP.02.444.55725.5014.1.4064,SAM.02.444.55725.5014.1,23,ref,2,3,,active,,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5014,Cd in PM10,industrial,EPSG:4979,13.701530000000002,46.554199999464025,570
AT,AT.0008.20.AQ,NET.02,STA.02.F103,02F103,AT2F103,suburban,SPO.02.F103.66375.8.1,SPP.02.F103.66375.8.1.6439,SAM.02.F103.66375.8.1,100,ref,4,40,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/thermo42i,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,NO2,traffic,EPSG:4979,14.26611111111111,46.65305555506412,455
AT,AT.0008.20.AQ,NET.02,STA.02.F202,02F202,AT2F202,rural,SPO.02.F202.2704.1.1,SPP.02.F202.2704.1.1.4059,SAM.02.F202.2704.1.1,36,ref,4,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/thermo43i,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/UV-FL,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/1,SO2,industrial,EPSG:4979,14.52998,46.84282999946436,810
AT,AT.0008.20.AQ,NET.02,STA.02.F202,02F202,AT2F202,rural,SPO.02.F202.2707.8.1,SPP.02.F202.2707.8.1.4060,SAM.02.F202.2707.8.1,36,ref,4,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/thermo42i,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,NO2,industrial,EPSG:4979,14.52998,46.84282999946436,810
AT,AT.0008.20.AQ,NET.02,STA.02.F202,02F202,AT2F202,rural,SPO.02.F202.2708.7.1,SPP.02.F202.2708.7.1.4062,SAM.02.F202.2708.7.1,36,ref,4,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/thermo49i,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/UV-P,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7,O3,industrial,EPSG:4979,14.52998,46.84282999946436,810
AT,AT.0008.20.AQ,NET.02,STA.02.F202,02F202,AT2F202,rural,SPO.02.F202.56347.5.1,SPP.02.F202.56347.5.1.5992,SAM.02.F202.56347.5.1,36,yes,4,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/thermo5030SHARP,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/nephelometry_beta,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,PM10,industrial,EPSG:4979,14.52998,46.84282999946436,810
AT,AT.0008.20.AQ,NET.02,STA.02.F202,02F202,AT2F202,rural,SPO.02.F202.56347.5.1,SPP.02.F202.56347.5.1.4061,SAM.02.F202.56347.5.1,36,yes,4,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/thermo5030SHARP,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/nephelometry_beta,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,PM10,industrial,EPSG:4979,14.52998,46.84282999946436,810
AT,AT.0008.20.AQ,NET.02,STA.02.F202,02F202,AT2F202,rural,SPO.02.F202.56347.5.1,SPP.02.F202.56347.5.1.12218,SAM.02.F202.56347.5.1,36,yes,4,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/thermo5030SHARP,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/nephelometry_beta,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,PM10,industrial,EPSG:4979,14.52998,46.84282999946436,810
AT,AT.0008.20.AQ,NET.02,STA.02.F202,02F202,AT2F202,rural,SPO.02.F202.56347.5.1,SPP.02.F202.56347.5.1.11405,SAM.02.F202.56347.5.1,36,yes,4,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/thermo5030SHARP,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/nephelometry_beta,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,PM10,industrial,EPSG:4979,14.52998,46.84282999946436,810
AT,AT.0008.20.AQ,NET.02,STA.02.KA21,02KA21,AT2KA21,urban,SPO.02.KA21.1878.8.1,SPP.02.KA21.1878.8.1.4021,SAM.02.KA21.1878.8.1,17,ref,4,3,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/thermo42i,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,NO2,traffic,EPSG:4979,14.318059999999997,46.62555999946409,445
AT,AT.0008.20.AQ,NET.02,STA.02.KA21,02KA21,AT2KA21,urban,SPO.02.KA21.2216.10.1,SPP.02.KA21.2216.10.1.4023,SAM.02.KA21.2216.10.1,17,ref,4,3,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/thermo48i,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/IR-GFC,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,CO,traffic,EPSG:4979,14.318059999999997,46.62555999946409,445
AT,AT.0008.20.AQ,NET.02,STA.02.KA21,02KA21,AT2KA21,urban,SPO.02.KA21.4062.20.1,SPP.02.KA21.4062.20.1.4026,SAM.02.KA21.4062.20.1,17,ref,4,3,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/airmoVOC_BTX1000,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/GC-FID,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/20,C6H6,traffic,EPSG:4979,14.318059999999997,46.62555999946409,445
AT,AT.0008.20.AQ,NET.02,STA.02.KA21,02KA21,AT2KA21,urban,SPO.02.KA21.55784.5.1,SPP.02.KA21.55784.5.1.12219,SAM.02.KA21.55784.5.1,19,yes,4,4.4,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/thermo5030SHARP,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/nephelometry_beta,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,PM10,traffic,EPSG:4979,14.318059999999997,46.62555999946409,445
AT,AT.0008.20.AQ,NET.02,STA.02.KA21,02KA21,AT2KA21,urban,SPO.02.KA21.55784.5.1,SPP.02.KA21.55784.5.1.11309,SAM.02.KA21.55784.5.1,19,yes,4,4.4,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/thermo5030SHARP,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/nephelometry_beta,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,PM10,traffic,EPSG:4979,14.318059999999997,46.62555999946409,445
AT,AT.0008.20.AQ,NET.02,STA.02.KA21,02KA21,AT2KA21,urban,SPO.02.KA21.55784.5.1,SPP.02.KA21.55784.5.1.4024,SAM.02.KA21.55784.5.1,19,yes,4,4.4,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/thermo5030SHARP,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/nephelometry_beta,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,PM10,traffic,EPSG:4979,14.318059999999997,46.62555999946409,445
AT,AT.0008.20.AQ,NET.02,STA.02.KA21,02KA21,AT2KA21,urban,SPO.02.KA21.55784.5.1,SPP.02.KA21.55784.5.1.6367,SAM.02.KA21.55784.5.1,19,yes,4,4.4,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/thermo5030SHARP,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/nephelometry_beta,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5,PM10,traffic,EPSG:4979,14.318059999999997,46.62555999946409,445
AT,AT.0008.20.AQ,NET.02,STA.02.KA21,02KA21,AT2KA21,urban,SPO.02.KA21.63937.5029.1,SPP.02.KA21.63937.5029.1.4027,SAM.02.KA21.63937.5029.1,19,ref,4,2.7,,active,,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/5029,BaP in PM10,background,EPSG:4979,14.318059999999997,46.62555999946409,445
AT,AT.0008.20.AQ,NET.02,STA.02.KA21,02KA21,AT2KA21,urban,SPO.02.KA21.64523.6001.1,SPP.02.KA21.64523.6001.1.12229,SAM.02.KA21.64523.6001.1,19,yes,4,2.7,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/thermo5030SHARP,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/nephelometry_beta,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,PM2.5,traffic,EPSG:4979,14.318059999999997,46.62555999946409,445
AT,AT.0008.20.AQ,NET.02,STA.02.KA21,02KA21,AT2KA21,urban,SPO.02.KA21.64523.6001.1,SPP.02.KA21.64523.6001.1.6368,SAM.02.KA21.64523.6001.1,19,yes,4,2.7,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/thermo5030SHARP,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/nephelometry_beta,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,PM2.5,traffic,EPSG:4979,14.318059999999997,46.62555999946409,445
AT,AT.0008.20.AQ,NET.02,STA.02.KA21,02KA21,AT2KA21,urban,SPO.02.KA21.64523.6001.1,SPP.02.KA21.64523.6001.1.4025,SAM.02.KA21.64523.6001.1,19,yes,4,2.7,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/thermo5030SHARP,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/nephelometry_beta,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,PM2.5,traffic,EPSG:4979,14.318059999999997,46.62555999946409,445
AT,AT.0008.20.AQ,NET.02,STA.02.KA21,02KA21,AT2KA21,urban,SPO.02.KA21.64523.6001.1,SPP.02.KA21.64523.6001.1.11310,SAM.02.KA21.64523.6001.1,19,yes,4,2.7,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/thermo5030SHARP,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/nephelometry_beta,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6001,PM2.5,traffic,EPSG:4979,14.318059999999997,46.62555999946409,445
AT,AT.0008.20.AQ,NET.02,STA.02.KA41,02KA41,AT2KA41,suburban,SPO.02.KA41.894.7.1,SPP.02.KA41.894.7.1.6275,SAM.02.KA41.894.7.1,-999,ref,20,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/horibaAPOA350E,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/UV-P,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7,O3,background,EPSG:4979,14.28931,46.6293599994641,550
AT,AT.0008.20.AQ,NET.02,STA.02.KA41,02KA41,AT2KA41,suburban,SPO.02.KA41.894.7.1,SPP.02.KA41.894.7.1.6721,SAM.02.KA41.894.7.1,-999,ref,20,-999,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/thermo49i,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/UV-P,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/7,O3,background,EPSG:4979,14.28931,46.6293599994641,550
AT,AT.0008.20.AQ,NET.02,STA.02.KA61,02KA61,AT2KA61,suburban,SPO.02.KA61.63374.8.1,SPP.02.KA61.63374.8.1.4028,SAM.02.KA61.63374.8.1,240,ref,4,12,http://dd.eionet.europa.eu/vocabulary/aq/measurementequipment/thermo42i,automatic,http://dd.eionet.europa.eu/vocabulary/aq/measurementmethod/chemi,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,NO2,traffic,EPSG:4979,14.266111111111108,46.65249999946412,455
